item,date,value,demand
Red Fire,2026-08-19,1,1
Red Fire,2026-08-20,1,1
Red Fire,2026-08-21,1,1
Red Fire,2026-08-22,1,1
Red Fire,2026-08-24,1,1
Red Fire,2026-08-25,1,1
Red Fire,2026-08-30,1,1
Red Fire,2026-09-02,1,1
Red Fire,2026-09-03,1,1
Red Fire,2026-09-04,1,1
Red Fire,2026-09-05,1,1
Red Fire,2026-09-06,1,1
Red Fire,2026-09-07,1,1
Red Fire,2026-09-12,1,1
Red Fire,2026-09-17,1,1
Red Fire,2026-09-18,1,1
Red Fire,2026-09-19,1,1
Red Fire,2026-09-20,1,1
Red Scratch,2020-08-26,4,
Red Scratch,2021-03-23,8,
Red Scratch,2021-05-12,10,
Red Scratch,2021-11-22,45,
Red Scratch,2021-11-23,55,
Red Scratch,2021-11-28,70,
Red Scratch,2021-12-13,90,
Red Scratch,2021-12-14,105,
Red Scratch,2022-01-08,130,
Red Scratch,2022-01-16,145,
Red Scratch,2022-02-03,160,
Red Scratch,2022-02-16,170,
Red Scratch,2022-03-07,165,
Red Scratch,2022-03-14,155,
Red Scratch,2022-04-02,145,
Red Scratch,2022-04-06,135,
Red Scratch,2022-05-19,115,
Red Scratch,2022-05-26,105,
Red Scratch,2022-06-06,95,
Red Scratch,2022-06-18,80,
Red Scratch,2022-06-20,70,
Red Scratch,2022-07-06,55,
Red Scratch,2022-07-11,45,
Red Scratch,2022-07-28,35,
Red Scratch,2022-08-04,32,
Red Scratch,2022-08-11,30,
Red Scratch,2022-10-18,35,
Red Scratch,2022-11-21,30,
Red Scratch,2022-11-26,25,
Red Scratch,2022-12-12,20,
Red Scratch,2023-05-08,15,
Red Scratch,2023-06-01,12,
Red Scratch,2023-08-28,10,
Red Scratch,2023-09-11,8,
Red Scratch,2023-10-11,7,
Red Scratch,2023-10-15,5,
Red Scratch,2024-05-26,4,
Red Scratch,2025-11-24,4,1
Red Scratch,2025-12-02,4,1
Red Scratch,2025-12-04,4,1
Red Scratch,2025-12-08,4,1
Red Scratch,2025-12-21,4,1
Red Scratch,2025-12-23,4,1
Red Scratch,2025-12-24,4,1
Red Scratch,2025-12-26,4,1
Red Scratch,2025-12-28,4,1
Red Scratch,2025-12-30,4,1
Red Scratch,2026-01-15,4,1
Red Scratch,2026-01-16,4,1
Red Scratch,2026-02-19,4,1
Red Scratch,2026-02-27,4,1
Red Scratch,2026-02-28,4,1
Red Scratch,2026-03-06,4,1
Red Scratch,2026-03-09,4,1
Red Scratch,2026-03-15,4,1
Red Scratch,2026-04-14,4,1
Red Scratch,2026-05-09,4,1
Red Scratch,2026-05-14,4,1
Red Scratch,2026-06-21,4,1
Red Scratch,2026-06-22,4,1
Red Scratch,2026-06-26,4,1
Red Scratch,2026-07-02,4,1
Red Scratch,2026-07-03,4,1
Red Scratch,2026-07-05,4,1
Red Scratch,2026-07-06,4,1
Red Scratch,2026-07-09,4,1
Red Scratch,2026-07-10,4,1
Red Scratch,2026-07-12,4,1
Red Scratch,2026-07-14,4,1
Red Scratch,2026-07-17,4,1
Red Scratch,2026-07-24,4,1
Red Scratch,2026-07-27,4,1
Red Scratch,2026-07-28,4,1
Red Scratch,2026-07-30,4,1
Red Scratch,2026-07-31,4,1
Red Scratch,2026-08-03,4,1
Red Scratch,2026-08-04,4,1
Red Scratch,2026-08-05,4,1
Red Scratch,2026-08-06,4,1
Red Scratch,2026-08-07,4,1
Red Scratch,2026-08-08,4,1
Red Scratch,2026-08-09,4,1
Red Scratch,2026-08-10,4,1
Red Scratch,2026-08-11,4,1
Red Scratch,2026-08-13,4,1
Red Scratch,2026-08-14,4,1
Red Scratch,2026-08-15,4,1
Red Scratch,2026-08-16,4,1
Red Scratch,2026-08-17,4,1
Red Scratch,2026-08-18,4,1
Red Scratch,2026-08-19,4,1
Red Scratch,2026-08-20,4,1
Red Scratch,2026-08-21,4,1
Red Scratch,2026-08-22,4,1
Red Scratch,2026-08-24,4,1
Red Scratch,2026-08-25,4,1
Red Scratch,2026-08-30,4,1
Red Scratch,2026-09-02,4,1
Red Scratch,2026-09-03,4,1
Red Scratch,2026-09-04,4,1
Red Scratch,2026-09-05,4,1
Red Scratch,2026-09-06,4,1
Red Scratch,2026-09-07,4,1
Red Scratch,2026-09-12,4,1
Red Scratch,2026-09-17,4,1
Red Scratch,2026-09-18,4,1
Red Scratch,2026-09-19,4,1
Red Scratch,2026-09-20,4,1
Ripper (Gun),2021-04-26,0.6,
Ripper (Gun),2021-11-28,1,
Ripper (Gun),2022-01-08,3,
Ripper (Gun),2022-08-05,2,
Ripper (Gun),2022-08-11,1,
Ripper (Gun),2022-12-02,0.4,
Ripper (Gun),2025-11-24,0.3,2
Ripper (Gun),2025-12-02,0.3,2
Ripper (Gun),2025-12-04,0.3,2
Ripper (Gun),2025-12-08,0.3,2
Ripper (Gun),2025-12-21,0.3,2
Ripper (Gun),2025-12-23,0.3,2
Ripper (Gun),2025-12-24,0.3,2
Ripper (Gun),2025-12-26,0.3,2
Ripper (Gun),2025-12-28,0.3,2
Ripper (Gun),2025-12-30,0.3,2
Ripper (Gun),2026-01-15,0.3,2
Ripper (Gun),2026-01-16,0.3,2
Ripper (Gun),2026-02-19,0.3,2
Ripper (Gun),2026-02-27,0.3,2
Ripper (Gun),2026-02-28,0.3,2
Ripper (Gun),2026-03-06,0.3,2
Ripper (Gun),2026-03-09,0.3,2
Ripper (Gun),2026-03-15,0.3,2
Ripper (Gun),2026-04-14,0.3,2
Ripper (Gun),2026-05-09,0.3,2
Ripper (Gun),2026-05-14,0.3,2
Ripper (Gun),2026-06-21,0.3,2
Ripper (Gun),2026-06-22,0.3,2
Ripper (Gun),2026-06-26,0.3,2
Ripper (Gun),2026-07-02,0.3,2
Ripper (Gun),2026-07-03,0.3,2
Ripper (Gun),2026-07-05,0.3,2
Ripper (Gun),2026-07-06,0.3,2
Ripper (Gun),2026-07-09,0.3,2
Ripper (Gun),2026-07-10,0.3,2
Ripper (Gun),2026-07-12,0.3,2
Ripper (Gun),2026-07-14,0.3,2
Ripper (Gun),2026-07-17,0.3,2
Ripper (Gun),2026-07-24,0.3,2
Ripper (Gun),2026-07-27,0.3,2
Ripper (Gun),2026-07-28,0.3,2
Ripper (Gun),2026-07-30,0.3,2
Ripper (Gun),2026-07-31,0.3,2
Ripper (Gun),2026-08-03,0.3,2
Ripper (Gun),2026-08-04,0.3,2
Ripper (Gun),2026-08-05,0.3,2
Ripper (Gun),2026-08-06,0.3,2
Ripper (Gun),2026-08-07,0.3,2
Ripper (Gun),2026-08-08,0.3,2
Ripper (Gun),2026-08-09,0.3,2
Ripper (Gun),2026-08-10,0.3,2
Ripper (Gun),2026-08-11,0.3,2
Ripper (Gun),2026-08-13,0.3,2
Ripper (Gun),2026-08-14,0.3,2
Ripper (Gun),2026-08-15,0.3,2
Ripper (Gun),2026-08-16,0.3,2
Ripper (Gun),2026-08-17,0.3,2
Ripper (Gun),2026-08-18,0.3,2
Ripper (Gun),2026-08-19,0.3,2
Ripper (Gun),2026-08-20,0.3,2
Ripper (Gun),2026-08-21,0.3,2
Ripper (Gun),2026-08-22,0.3,2
Ripper (Gun),2026-08-24,0.3,2
Ripper (Gun),2026-08-25,0.3,2
Ripper (Gun),2026-08-30,0.3,2
Ripper (Gun),2026-09-02,0.3,2
Ripper (Gun),2026-09-03,0.3,2
Ripper (Gun),2026-09-04,0.3,2
Ripper (Gun),2026-09-05,0.3,2
Ripper (Gun),2026-09-06,0.3,2
Ripper (Gun),2026-09-07,0.3,2
Ripper (Gun),2026-09-12,0.3,2
Ripper (Gun),2026-09-17,0.3,2
Ripper (Gun),2026-09-18,0.3,2
Ripper (Gun),2026-09-19,0.3,2
Ripper (Gun),2026-09-20,0.3,2
Ripper (Knife),2021-11-28,5,
Ripper (Knife),2022-08-05,4,
Ripper (Knife),2022-08-11,3,
Ripper (Knife),2022-11-26,2,
Ripper (Knife),2022-12-17,1,
Ripper (Knife),2023-06-12,0.8,
Ripper (Knife),2023-10-15,0.6,
Ripper (Knife),2025-09-17,0.8,
Ripper (Knife),2025-11-24,0.6,2
Ripper (Knife),2025-12-02,0.6,2
Ripper (Knife),2025-12-04,0.6,2
Ripper (Knife),2025-12-08,0.6,2
Ripper (Knife),2025-12-21,0.6,2
Ripper (Knife),2025-12-23,0.6,2
Ripper (Knife),2025-12-24,0.6,2
Ripper (Knife),2025-12-26,0.6,2
Ripper (Knife),2025-12-28,0.6,2
Ripper (Knife),2025-12-30,0.6,2
Ripper (Knife),2026-01-15,0.6,2
Ripper (Knife),2026-01-16,0.6,2
Ripper (Knife),2026-02-19,0.6,2
Ripper (Knife),2026-02-27,0.6,2
Ripper (Knife),2026-02-28,0.6,2
Ripper (Knife),2026-03-06,0.6,2
Ripper (Knife),2026-03-09,0.6,2
Ripper (Knife),2026-03-15,0.6,2
Ripper (Knife),2026-04-14,0.6,2
Ripper (Knife),2026-05-09,0.6,2
Ripper (Knife),2026-05-14,0.6,2
Ripper (Knife),2026-06-21,0.6,2
Ripper (Knife),2026-06-22,0.6,2
Ripper (Knife),2026-06-26,0.6,2
Ripper (Knife),2026-07-02,0.6,2
Ripper (Knife),2026-07-03,0.6,2
Ripper (Knife),2026-07-05,0.6,2
Ripper (Knife),2026-07-06,0.6,2
Ripper (Knife),2026-07-09,0.6,2
Ripper (Knife),2026-07-10,0.6,2
Ripper (Knife),2026-07-12,0.6,2
Ripper (Knife),2026-07-14,0.6,2
Ripper (Knife),2026-07-17,0.6,2
Ripper (Knife),2026-07-24,0.6,2
Ripper (Knife),2026-07-27,0.6,2
Ripper (Knife),2026-07-28,0.6,2
Ripper (Knife),2026-07-30,0.6,2
Ripper (Knife),2026-07-31,0.6,2
Ripper (Knife),2026-08-03,0.6,2
Ripper (Knife),2026-08-04,0.6,2
Ripper (Knife),2026-08-05,0.6,2
Ripper (Knife),2026-08-06,0.6,2
Ripper (Knife),2026-08-07,0.6,2
Ripper (Knife),2026-08-08,0.6,2
Ripper (Knife),2026-08-09,0.6,2
Ripper (Knife),2026-08-10,0.6,2
Ripper (Knife),2026-08-11,0.6,2
Ripper (Knife),2026-08-13,0.6,2
Ripper (Knife),2026-08-14,0.6,2
Ripper (Knife),2026-08-15,0.6,2
Ripper (Knife),2026-08-16,0.6,2
Ripper (Knife),2026-08-17,0.6,2
Ripper (Knife),2026-08-18,0.6,2
Ripper (Knife),2026-08-19,0.6,2
Ripper (Knife),2026-08-20,0.6,2
Ripper (Knife),2026-08-21,0.6,2
Ripper (Knife),2026-08-22,0.6,2
Ripper (Knife),2026-08-24,0.6,2
Ripper (Knife),2026-08-25,0.6,2
Ripper (Knife),2026-08-30,0.6,2
Ripper (Knife),2026-09-02,0.6,2
Ripper (Knife),2026-09-03,0.6,2
Ripper (Knife),2026-09-04,0.6,2
Ripper (Knife),2026-09-05,0.6,2
Ripper (Knife),2026-09-06,0.6,2
Ripper (Knife),2026-09-07,0.6,2
Ripper (Knife),2026-09-12,0.6,2
Ripper (Knife),2026-09-17,0.6,2
Ripper (Knife),2026-09-18,0.6,2
Ripper (Knife),2026-09-19,0.6,2
Ripper (Knife),2026-09-20,0.6,2
Rune,2025-11-24,0.12,2
Rune,2025-12-02,0.12,2
Rune,2025-12-04,0.12,2
Rune,2025-12-08,0.12,2
Rune,2025-12-21,0.12,2
Rune,2025-12-23,0.12,2
Rune,2025-12-24,0.12,2
Rune,2025-12-26,0.12,2
Rune,2025-12-28,0.12,2
Rune,2025-12-30,0.12,2
Rune,2026-01-15,0.12,2
Rune,2026-01-16,0.12,2
Rune,2026-02-19,0.12,2
Rune,2026-02-27,0.12,2
Rune,2026-02-28,0.12,2
Rune,2026-03-06,0.12,2
Rune,2026-03-09,0.12,2
Rune,2026-03-15,0.12,2
Rune,2026-04-14,0.12,2
Rune,2026-05-09,0.12,2
Rune,2026-05-14,0.12,2
Rune,2026-06-21,0.12,2
Rune,2026-06-22,0.12,2
Rune,2026-06-26,0.12,2
Rune,2026-07-02,0.12,2
Rune,2026-07-03,0.12,2
Rune,2026-07-05,0.12,2
Rune,2026-07-06,0.12,2
Rune,2026-07-09,0.12,2
Rune,2026-07-10,0.12,2
Rune,2026-07-12,0.12,2
Rune,2026-07-14,0.12,2
Rune,2026-07-17,0.12,2
Rune,2026-07-24,0.12,2
Rune,2026-07-27,0.12,2
Rune,2026-07-28,0.12,2
Rune,2026-07-30,0.12,2
Rune,2026-07-31,0.12,2
Rune,2026-08-03,0.12,2
Rune,2026-08-04,0.12,2
Rune,2026-08-05,0.12,2
Rune,2026-08-06,0.12,2
Rune,2026-08-07,0.12,2
Rune,2026-08-08,0.12,2
Rune,2026-08-09,0.12,2
Rune,2026-08-10,0.12,2
Rune,2026-08-11,0.12,2
Rune,2026-08-13,0.12,2
Rune,2026-08-14,0.12,2
Rune,2026-08-15,0.12,2
Rune,2026-08-16,0.12,2
Rune,2026-08-17,0.12,2
Rune,2026-08-18,0.12,2
Rune,2026-08-19,0.12,2
Rune,2026-08-20,0.12,2
Rune,2026-08-21,0.12,2
Rune,2026-08-22,0.12,2
Rune,2026-08-24,0.12,2
Rune,2026-08-25,0.12,2
Rune,2026-08-30,0.12,2
Rune,2026-09-02,0.12,2
Rune,2026-09-03,0.12,2
Rune,2026-09-04,0.12,2
Rune,2026-09-05,0.12,2
Rune,2026-09-06,0.12,2
Rune,2026-09-07,0.12,2
Rune,2026-09-12,0.12,2
Rune,2026-09-17,0.12,2
Rune,2026-09-18,0.12,2
Rune,2026-09-19,0.12,2
Rune,2026-09-20,0.12,2
Rupture,2020-08-26,110,
Rupture,2020-10-31,125,
Rupture,2020-11-26,130,
Rupture,2020-12-03,125,
Rupture,2021-05-07,135,
Rupture,2021-07-18,130,
Rupture,2021-11-22,150,
Rupture,2021-11-23,155,
Rupture,2021-11-28,170,
Rupture,2021-12-13,185,
Rupture,2022-01-08,200,
Rupture,2022-01-16,210,
Rupture,2022-02-03,230,
Rupture,2022-02-16,240,
Rupture,2022-03-07,235,
Rupture,2022-03-14,225,
Rupture,2022-04-02,215,
Rupture,2022-04-06,205,
Rupture,2022-05-19,165,
Rupture,2022-05-26,145,
Rupture,2022-06-06,120,
Rupture,2022-06-18,95,
Rupture,2022-06-20,70,
Rupture,2022-07-06,50,
Rupture,2022-07-11,35,
Rupture,2022-07-28,28,
Rupture,2022-08-11,25,
Rupture,2022-09-03,30,
Rupture,2022-09-11,35,
Rupture,2022-09-14,40,
Rupture,2022-11-26,35,
Rupture,2022-12-12,30,
Rupture,2023-05-20,28,
Rupture,2023-05-27,25,
Rupture,2023-06-01,22,
Rupture,2023-06-07,20,
Rupture,2023-07-06,17,
Rupture,2023-07-11,15,
Rupture,2023-08-01,12,
Rupture,2023-08-20,10,
Rupture,2023-08-28,7,
Rupture,2023-09-05,5,
Rupture,2023-09-11,3,
Rupture,2023-09-23,2,
Rupture,2023-10-05,1,
Rupture,2023-10-11,0.8,
Rupture,2024-03-11,1,
Rupture,2025-09-17,0.8,
Rupture,2025-11-24,0.6,1
Rupture,2025-12-02,0.6,1
Rupture,2025-12-04,0.6,1
Rupture,2025-12-08,0.6,1
Rupture,2025-12-21,0.6,1
Rupture,2025-12-23,0.6,1
Rupture,2025-12-24,0.6,1
Rupture,2025-12-26,0.6,1
Rupture,2025-12-28,0.6,1
Rupture,2025-12-30,0.6,1
Rupture,2026-01-15,0.6,1
Rupture,2026-01-16,0.6,1
Rupture,2026-02-19,0.6,1
Rupture,2026-02-27,0.6,1
Rupture,2026-02-28,0.6,1
Rupture,2026-03-06,0.6,1
Rupture,2026-03-09,0.6,1
Rupture,2026-03-15,0.6,1
Rupture,2026-04-14,0.6,1
Rupture,2026-05-09,0.6,1
Rupture,2026-05-14,0.6,1
Rupture,2026-06-21,0.6,1
Rupture,2026-06-22,0.6,1
Rupture,2026-06-26,0.6,1
Rupture,2026-07-02,0.6,1
Rupture,2026-07-03,0.6,1
Rupture,2026-07-05,0.6,1
Rupture,2026-07-06,0.6,1
Rupture,2026-07-09,0.6,1
Rupture,2026-07-10,0.6,1
Rupture,2026-07-12,0.6,1
Rupture,2026-07-14,0.6,1
Rupture,2026-07-17,0.6,1
Rupture,2026-07-24,0.6,1
Rupture,2026-07-27,0.6,1
Rupture,2026-07-28,0.6,1
Rupture,2026-07-30,0.6,1
Rupture,2026-07-31,0.6,1
Rupture,2026-08-03,0.6,1
Rupture,2026-08-04,0.6,1
Rupture,2026-08-05,0.6,1
Rupture,2026-08-06,0.6,1
Rupture,2026-08-07,0.6,1
Rupture,2026-08-08,0.6,1
Rupture,2026-08-09,0.6,1
Rupture,2026-08-10,0.6,1
Rupture,2026-08-11,0.6,1
Rupture,2026-08-13,0.6,1
Rupture,2026-08-14,0.6,1
Rupture,2026-08-15,0.6,1
Rupture,2026-08-16,0.6,1
Rupture,2026-08-17,0.6,1
Rupture,2026-08-18,0.6,1
Rupture,2026-08-19,0.6,1
Rupture,2026-08-20,0.6,1
Rupture,2026-08-21,0.6,1
Rupture,2026-08-22,0.6,1
Rupture,2026-08-24,0.6,1
Rupture,2026-08-25,0.6,1
Rupture,2026-08-30,0.6,1
Rupture,2026-09-02,0.6,1
Rupture,2026-09-03,0.6,1
Rupture,2026-09-04,0.6,1
Rupture,2026-09-05,0.6,1
Rupture,2026-09-06,0.6,1
Rupture,2026-09-07,0.6,1
Rupture,2026-09-12,0.6,1
Rupture,2026-09-17,0.6,1
Rupture,2026-09-18,0.6,1
Rupture,2026-09-19,0.6,1
Rupture,2026-09-20,0.6,1
Santa's Magic,2020-08-26,2,
Santa's Magic,2021-04-26,3,
Santa's Magic,2021-11-22,12,
Santa's Magic,2021-11-23,15,
Santa's Magic,2021-11-28,20,
Santa's Magic,2021-12-13,25,
Santa's Magic,2022-01-08,30,
Santa's Magic,2022-02-03,35,
Santa's Magic,2022-02-16,40,
Santa's Magic,2022-03-07,45,
Santa's Magic,2022-05-19,50,
Santa's Magic,2022-07-11,55,
Santa's Magic,2022-08-04,60,
Santa's Magic,2022-08-11,70,
Santa's Magic,2022-08-17,80,
Santa's Magic,2022-08-30,90,
Santa's Magic,2022-09-03,105,
Santa's Magic,2022-09-18,110,
Santa's Magic,2022-10-09,100,
Santa's Magic,2022-10-18,95,
Santa's Magic,2022-11-12,90,
Santa's Magic,2022-11-14,80,
Santa's Magic,2022-11-21,70,
Santa's Magic,2022-11-26,60,
Santa's Magic,2022-12-04,55,
Santa's Magic,2022-12-07,50,
Santa's Magic,2022-12-17,45,
Santa's Magic,2022-12-23,40,
Santa's Magic,2023-04-15,35,
Santa's Magic,2023-05-08,30,
Santa's Magic,2023-06-01,25,
Santa's Magic,2023-07-06,22,
Santa's Magic,2023-07-11,20,
Santa's Magic,2023-08-28,18,
Santa's Magic,2023-09-11,15,
Santa's Magic,2023-09-23,12,
Santa's Magic,2023-11-09,10,
Santa's Magic,2024-03-29,8,
Santa's Magic,2024-05-26,7,
Santa's Magic,2024-11-30,5,
Santa's Magic,2025-09-17,3,
Santa's Magic,2025-11-24,3,1
Santa's Magic,2025-12-02,3,1
Santa's Magic,2025-12-04,3,1
Santa's Magic,2025-12-08,3,1
Santa's Magic,2025-12-21,3,1
Santa's Magic,2025-12-23,3,1
Santa's Magic,2025-12-24,3,1
Santa's Magic,2025-12-26,3,1
Santa's Magic,2025-12-28,3,1
Santa's Magic,2025-12-30,3,1
Santa's Magic,2026-01-15,3,1
Santa's Magic,2026-01-16,3,1
Santa's Magic,2026-02-19,3,1
Santa's Magic,2026-02-27,3,1
Santa's Magic,2026-02-28,3,1
Santa's Magic,2026-03-06,3,1
Santa's Magic,2026-03-09,3,1
Santa's Magic,2026-03-15,3,1
Santa's Magic,2026-04-14,3,1
Santa's Magic,2026-05-09,3,1
Santa's Magic,2026-05-14,3,1
Santa's Magic,2026-06-21,3,1
Santa's Magic,2026-06-22,3,1
Santa's Magic,2026-06-26,3,1
Santa's Magic,2026-07-02,3,1
Santa's Magic,2026-07-03,3,1
Santa's Magic,2026-07-05,3,1
Santa's Magic,2026-07-06,3,1
Santa's Magic,2026-07-09,3,1
Santa's Magic,2026-07-10,3,1
Santa's Magic,2026-07-12,3,1
Santa's Magic,2026-07-14,3,1
Santa's Magic,2026-07-17,3,1
Santa's Magic,2026-07-24,3,1
Santa's Magic,2026-07-27,3,1
Santa's Magic,2026-07-28,3,1
Santa's Magic,2026-07-30,3,1
Santa's Magic,2026-07-31,3,1
Santa's Magic,2026-08-03,3,1
Santa's Magic,2026-08-04,3,1
Santa's Magic,2026-08-05,3,1
Santa's Magic,2026-08-06,3,1
Santa's Magic,2026-08-07,3,1
Santa's Magic,2026-08-08,3,1
Santa's Magic,2026-08-09,3,1
Santa's Magic,2026-08-10,3,1
Santa's Magic,2026-08-11,3,1
Santa's Magic,2026-08-13,3,1
Santa's Magic,2026-08-14,3,1
Santa's Magic,2026-08-15,3,1
Santa's Magic,2026-08-16,3,1
Santa's Magic,2026-08-17,3,1
Santa's Magic,2026-08-18,3,1
Santa's Magic,2026-08-19,3,1
Santa's Magic,2026-08-20,3,1
Santa's Magic,2026-08-21,3,1
Santa's Magic,2026-08-22,3,1
Santa's Magic,2026-08-24,3,1
Santa's Magic,2026-08-25,3,1
Santa's Magic,2026-08-30,3,1
Santa's Magic,2026-09-02,3,1
Santa's Magic,2026-09-03,3,1
Santa's Magic,2026-09-04,3,1
Santa's Magic,2026-09-05,3,1
Santa's Magic,2026-09-06,3,1
Santa's Magic,2026-09-07,3,1
Santa's Magic,2026-09-12,3,1
Santa's Magic,2026-09-17,3,1
Santa's Magic,2026-09-18,3,1
Santa's Magic,2026-09-19,3,1
Santa's Magic,2026-09-20,3,1
Santa's Spirit,2020-12-28,1,
Santa's Spirit,2021-11-22,5,
Santa's Spirit,2021-12-13,8,
Santa's Spirit,2022-01-08,10,
Santa's Spirit,2022-03-14,15,
Santa's Spirit,2022-05-19,20,
Santa's Spirit,2022-07-06,25,
Santa's Spirit,2022-07-11,35,
Santa's Spirit,2022-08-04,40,
Santa's Spirit,2022-08-11,45,
Santa's Spirit,2022-08-17,50,
Santa's Spirit,2022-08-30,55,
Santa's Spirit,2022-09-03,60,
Santa's Spirit,2022-09-18,65,
Santa's Spirit,2022-10-09,60,
Santa's Spirit,2022-10-18,55,
Santa's Spirit,2022-11-12,50,
Santa's Spirit,2022-11-21,45,
Santa's Spirit,2022-11-26,40,
Santa's Spirit,2022-12-17,35,
Santa's Spirit,2022-12-23,30,
Santa's Spirit,2023-04-15,25,
Santa's Spirit,2023-06-01,20,
Santa's Spirit,2023-07-06,18,
Santa's Spirit,2023-07-11,15,
Santa's Spirit,2023-08-28,12,
Santa's Spirit,2023-09-11,10,
Santa's Spirit,2023-09-23,8,
Santa's Spirit,2024-03-29,7,
Santa's Spirit,2024-04-24,8,
Santa's Spirit,2024-05-26,7,
Santa's Spirit,2025-04-13,5,
Santa's Spirit,2025-09-17,3,
Santa's Spirit,2025-11-24,3,1
Santa's Spirit,2025-12-02,3,1
Santa's Spirit,2025-12-04,3,1
Santa's Spirit,2025-12-08,3,1
Santa's Spirit,2025-12-21,3,1
Santa's Spirit,2025-12-23,3,1
Santa's Spirit,2025-12-24,3,1
Santa's Spirit,2025-12-26,3,1
Santa's Spirit,2025-12-28,3,1
Santa's Spirit,2025-12-30,3,1
Santa's Spirit,2026-01-15,3,1
Santa's Spirit,2026-01-16,3,1
Santa's Spirit,2026-02-19,3,1
Santa's Spirit,2026-02-27,3,1
Santa's Spirit,2026-02-28,3,1
Santa's Spirit,2026-03-06,3,1
Santa's Spirit,2026-03-09,3,1
Santa's Spirit,2026-03-15,3,1
Santa's Spirit,2026-04-14,3,1
Santa's Spirit,2026-05-09,3,1
Santa's Spirit,2026-05-14,3,1
Santa's Spirit,2026-06-21,3,1
Santa's Spirit,2026-06-22,3,1
Santa's Spirit,2026-06-26,3,1
Santa's Spirit,2026-07-02,3,1
Santa's Spirit,2026-07-03,3,1
Santa's Spirit,2026-07-05,3,1
Santa's Spirit,2026-07-06,3,1
Santa's Spirit,2026-07-09,3,1
Santa's Spirit,2026-07-10,3,1
Santa's Spirit,2026-07-12,3,1
Santa's Spirit,2026-07-14,3,1
Santa's Spirit,2026-07-17,3,1
Santa's Spirit,2026-07-24,3,1
Santa's Spirit,2026-07-27,3,1
Santa's Spirit,2026-07-28,3,1
Santa's Spirit,2026-07-30,3,1
Santa's Spirit,2026-07-31,3,1
Santa's Spirit,2026-08-03,3,1
Santa's Spirit,2026-08-04,3,1
Santa's Spirit,2026-08-05,3,1
Santa's Spirit,2026-08-06,3,1
Santa's Spirit,2026-08-07,3,1
Santa's Spirit,2026-08-08,3,1
Santa's Spirit,2026-08-09,3,1
Santa's Spirit,2026-08-10,3,1
Santa's Spirit,2026-08-11,3,1
Santa's Spirit,2026-08-13,3,1
Santa's Spirit,2026-08-14,3,1
Santa's Spirit,2026-08-15,3,1
Santa's Spirit,2026-08-16,3,1
Santa's Spirit,2026-08-17,3,1
Santa's Spirit,2026-08-18,3,1
Santa's Spirit,2026-08-19,3,1
Santa's Spirit,2026-08-20,3,1
Santa's Spirit,2026-08-21,3,1
Santa's Spirit,2026-08-22,3,1
Santa's Spirit,2026-08-24,3,1
Santa's Spirit,2026-08-25,3,1
Santa's Spirit,2026-08-30,3,1
Santa's Spirit,2026-09-02,3,1
Santa's Spirit,2026-09-03,3,1
Santa's Spirit,2026-09-04,3,1
Santa's Spirit,2026-09-05,3,1
Santa's Spirit,2026-09-06,3,1
Santa's Spirit,2026-09-07,3,1
Santa's Spirit,2026-09-12,3,1
Santa's Spirit,2026-09-17,3,1
Santa's Spirit,2026-09-18,3,1
Santa's Spirit,2026-09-19,3,1
Santa's Spirit,2026-09-20,3,1
Shadow,2026-09-18,0,0
Shadow,2026-09-19,0,3
Shadow,2026-09-20,0,3
Shiny,2025-11-24,0.12,1
Shiny,2025-12-02,0.12,1
Shiny,2025-12-04,0.12,1
Shiny,2025-12-08,0.12,1
Shiny,2025-12-21,0.12,1
Shiny,2025-12-23,0.12,1
Shiny,2025-12-24,0.12,1
Shiny,2025-12-26,0.12,1
Shiny,2025-12-28,0.12,1
Shiny,2025-12-30,0.12,1
Shiny,2026-01-15,0.12,1
Shiny,2026-01-16,0.12,1
Shiny,2026-02-19,0.12,1
Shiny,2026-02-27,0.12,1
Shiny,2026-02-28,0.12,1
Shiny,2026-03-06,0.12,1
Shiny,2026-03-09,0.12,1
Shiny,2026-03-15,0.12,1
Shiny,2026-04-14,0.12,1
Shiny,2026-05-09,0.12,1
Shiny,2026-05-14,0.12,1
Shiny,2026-06-21,0.12,1
Shiny,2026-06-22,0.12,1
Shiny,2026-06-26,0.12,1
Shiny,2026-07-02,0.12,1
Shiny,2026-07-03,0.12,1
Shiny,2026-07-05,0.12,1
Shiny,2026-07-06,0.12,1
Shiny,2026-07-09,0.12,1
Shiny,2026-07-10,0.12,1
Shiny,2026-07-12,0.12,1
Shiny,2026-07-14,0.12,1
Shiny,2026-07-17,0.12,1
Shiny,2026-07-24,0.12,1
Shiny,2026-07-27,0.12,1
Shiny,2026-07-28,0.12,1
Shiny,2026-07-30,0.12,1
Shiny,2026-07-31,0.12,1
Shiny,2026-08-03,0.12,1
Shiny,2026-08-04,0.12,1
Shiny,2026-08-05,0.12,1
Shiny,2026-08-06,0.12,1
Shiny,2026-08-07,0.12,1
Shiny,2026-08-08,0.12,1
Shiny,2026-08-09,0.12,1
Shiny,2026-08-10,0.12,1
Shiny,2026-08-11,0.12,1
Shiny,2026-08-13,0.12,1
Shiny,2026-08-14,0.12,1
Shiny,2026-08-15,0.12,1
Shiny,2026-08-16,0.12,1
Shiny,2026-08-17,0.12,1
Shiny,2026-08-18,0.12,1
Shiny,2026-08-19,0.12,1
